Start,1992
End,2012
Frequency,Y
Name,DATAKOR DEAD - 16/10/95 - TOT RETURN IND
Code,317282(RI)
CURRENCY,R
1992,NA
1993,NA
1994,80.47
1995,78.64
1996,65.83
1997,65.83
1998,65.83
1999,65.83
2000,65.83
2001,65.83
2002,65.83
2003,65.83
2004,65.83
2005,65.83
2006,65.83
2007,65.83
2008,65.83
2009,65.83
2010,65.83
2011,65.83
2012,65.83
