Start,1992
End,2012
Frequency,Y
Name,TRANS-NATAL COAL DEAD - T/OVER 895185 - TOT RETURN IND
Code,930190(RI)
CURRENCY,R
1992,4453.22
1993,3230.71
1994,5719
1995,13969.75
1996,10606.67
1997,16490.07
1998,8941.64
1999,13937.24
2000,13937.24
2001,13937.24
2002,13937.24
2003,13937.24
2004,13937.24
2005,13937.24
2006,13937.24
2007,13937.24
2008,13937.24
2009,13937.24
2010,13937.24
2011,13937.24
2012,13937.24
