Start,1992
End,2012
Frequency,Y
Name,RANDFNT.ESTS. DEAD - DELIST 07/07/00 - TOT RETURN IND
Code,933410(RI)
CURRENCY,R
1992,920.13
1993,756.81
1994,3056.04
1995,3153.08
1996,1679.86
1997,1871.1
1998,568.29
1999,1012.87
2000,674.97
2001,981.06
2002,981.06
2003,981.06
2004,981.06
2005,981.06
2006,981.06
2007,981.06
2008,981.06
2009,981.06
2010,981.06
2011,981.06
2012,981.06
