Start,1992
End,2012
Frequency,Y
Name,BEARING MAN DEAD - 02/09/05 - TOT RETURN IND
Code,317093(RI)
CURRENCY,R
1992,247.56
1993,62.33
1994,64.56
1995,142.08
1996,114.64
1997,402.24
1998,250.11
1999,97.44
2000,207.77
2001,218.78
2002,352.86
2003,761.36
2004,975.18
2005,1197.65
2006,1311.37
2007,1311.37
2008,1311.37
2009,1311.37
2010,1311.37
2011,1311.37
2012,1311.37
