Start,1992
End,2012
Frequency,Y
Name,PORTLAND DEAD - DELIST 12/10/01 - TOT RETURN IND
Code,981940(RI)
CURRENCY,R
1992,150.28
1993,135.63
1994,983.47
1995,924.53
1996,1189.4
1997,1300.01
1998,3471.16
1999,1104.54
2000,570
2001,291.04
2002,5014.01
2003,5014.01
2004,5014.01
2005,5014.01
2006,5014.01
2007,5014.01
2008,5014.01
2009,5014.01
2010,5014.01
2011,5014.01
2012,5014.01
