Start,1992
End,2012
Frequency,Y
Name,LEISURENET DEAD - 03/05/05 - TOT RETURN IND
Code,152176(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,70
1996,172.82
1997,391.69
1998,502.44
1999,376.37
2000,367.38
2001,23.8
2002,23.8
2003,23.8
2004,23.8
2005,23.8
2006,23.8
2007,23.8
2008,23.8
2009,23.8
2010,23.8
2011,23.8
2012,23.8
