Start,1992
End,2012
Frequency,Y
Name,IBM SOUTH AFRICA DEAD - DELIST 21/08/98 - TOT RETURN IND
Code,771283(RI)
CURRENCY,R
1992,NA
1993,65.6
1994,110.3
1995,175.46
1996,395.36
1997,619.3
1998,202.79
1999,386.11
2000,386.11
2001,386.11
2002,386.11
2003,386.11
2004,386.11
2005,386.11
2006,386.11
2007,386.11
2008,386.11
2009,386.11
2010,386.11
2011,386.11
2012,386.11
