Start,1992
End,2012
Frequency,Y
Name,PACIFIC DEAD - 23/07/07 - TOT RETURN IND
Code,317087(RI)
CURRENCY,R
1992,151.11
1993,158.67
1994,249.9
1995,454.87
1996,524.31
1997,1288.57
1998,706.07
1999,317.73
2000,167.69
2001,52.96
2002,52.96
2003,8.83
2004,79.43
2005,79.43
2006,79.43
2007,79.43
2008,79.43
2009,79.43
2010,79.43
2011,79.43
2012,79.43
