Start,1992
End,2012
Frequency,Y
Name,TEMPORA DEAD - 02/03/01 - TOT RETURN IND
Code,729495(RI)
CURRENCY,R
1992,253.97
1993,346.85
1994,419.32
1995,442.47
1996,505.89
1997,477.7
1998,584.43
1999,430.61
2000,773.64
2001,963.47
2002,1025.23
2003,1025.23
2004,1025.23
2005,1025.23
2006,1025.23
2007,1025.23
2008,1025.23
2009,1025.23
2010,1025.23
2011,1025.23
2012,1025.23
