Start,1992
End,2012
Frequency,Y
Name,INMINS DEAD - 23/05/05 - TOT RETURN IND
Code,317134(RI)
CURRENCY,R
1992,2.78
1993,11.11
1994,55.56
1995,166.67
1996,55.56
1997,97.22
1998,262.63
1999,140.94
2000,128.02
2001,151.29
2002,306.79
2003,572.02
2004,1263.58
2005,2565.01
2006,2298.8
2007,2298.8
2008,2298.8
2009,2298.8
2010,2298.8
2011,2298.8
2012,2298.8
