Start,1992
End,2012
Frequency,Y
Name,GENCOR LTD.FPL DEAD - DELIST 05/09/97 - TOT RETURN IND
Code,895184(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,109.23
1999,109.23
2000,109.23
2001,109.23
2002,109.23
2003,109.23
2004,109.23
2005,109.23
2006,109.23
2007,109.23
2008,109.23
2009,109.23
2010,109.23
2011,109.23
2012,109.23
