Start,1992
End,2012
Frequency,Y
Name,OZZ DEAD - DELST.07/05/03 - TOT RETURN IND
Code,317307(RI)
CURRENCY,R
1992,1156.93
1993,2198.73
1994,3696.79
1995,6884.04
1996,9907.19
1997,11528.29
1998,7100.76
1999,3499.43
2000,5951.75
2001,4311
2002,9672.31
2003,14472.92
2004,15029.57
2005,15029.57
2006,15029.57
2007,15029.57
2008,15029.57
2009,15029.57
2010,15029.57
2011,15029.57
2012,15029.57
