Start,1992
End,2012
Frequency,Y
Name,MACPHAIL DEAD - DELIST 01/08/97 - TOT RETURN IND
Code,502552(RI)
CURRENCY,R
1992,103.74
1993,113.18
1994,145.88
1995,241.56
1996,187.2
1997,89.01
1998,44.5
1999,44.5
2000,44.5
2001,44.5
2002,44.5
2003,44.5
2004,44.5
2005,44.5
2006,44.5
2007,44.5
2008,44.5
2009,44.5
2010,44.5
2011,44.5
2012,44.5
