Start,1992
End,2012
Frequency,Y
Name,UNIVERSAL GW. DEAD - 03/05/05 - TOT RETURN IND
Code,317438(RI)
CURRENCY,R
1992,105.05
1993,105.05
1994,105.05
1995,94.08
1996,94.08
1997,86.24
1998,109.76
1999,62.72
2000,47.04
2001,9.41
2002,9.41
2003,9.41
2004,9.41
2005,9.41
2006,9.41
2007,9.41
2008,9.41
2009,9.41
2010,9.41
2011,9.41
2012,9.41
