Start,1992
End,2012
Frequency,Y
Name,PEERMONT GLOBAL DEAD - 25/04/2007 - TOT RETURN IND
Code,29516H(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,NA
1999,NA
2000,NA
2001,NA
2002,NA
2003,NA
2004,NA
2005,141.15
2006,183.43
2007,262.67
2008,281.57
2009,281.57
2010,281.57
2011,281.57
2012,281.57
