Start,1992
End,2012
Frequency,Y
Name,RHOMBUS VAN ADIUN DEAD - DEAD 16/01/96 - TOT RETURN IND
Code,502306(RI)
CURRENCY,R
1992,44.44
1993,55.56
1994,44.44
1995,1500
1996,1000
1997,888.89
1998,888.89
1999,888.89
2000,888.89
2001,888.89
2002,888.89
2003,888.89
2004,888.89
2005,888.89
2006,888.89
2007,888.89
2008,888.89
2009,888.89
2010,888.89
2011,888.89
2012,888.89
