Start,1992
End,2012
Frequency,Y
Name,NEW AF.INV. DEAD - 30/01/13 - TOT RETURN IND
Code,884674(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,92.67
1998,155.26
1999,120.2
2000,114.19
2001,61.43
2002,35.59
2003,29.65
2004,52.01
2005,4.44
2006,22.22
2007,14.82
2008,14.82
2009,14.82
2010,14.82
2011,14.82
2012,14.82
