Start,1992
End,2012
Frequency,Y
Name,UMDONI PROPERTY FUND DEAD - DELIST 31/07/98 - TOT RETURN IND
Code,152283(RI)
CURRENCY,R
1992,146.71
1993,185.46
1994,220.91
1995,329.64
1996,347.44
1997,307.99
1998,351.27
1999,278.68
2000,278.68
2001,278.68
2002,278.68
2003,278.68
2004,278.68
2005,278.68
2006,278.68
2007,278.68
2008,278.68
2009,278.68
2010,278.68
2011,278.68
2012,278.68
