Start,1992
End,2012
Frequency,Y
Name,TAMBOTI PROPS.FUND DEAD - DELIST 31/07/98 - TOT RETURN IND
Code,152460(RI)
CURRENCY,R
1992,124.73
1993,137.2
1994,154.75
1995,176.31
1996,203.11
1997,205.88
1998,224.21
1999,209.31
2000,209.31
2001,209.31
2002,209.31
2003,209.31
2004,209.31
2005,209.31
2006,209.31
2007,209.31
2008,209.31
2009,209.31
2010,209.31
2011,209.31
2012,209.31
