Start,1992
End,2012
Frequency,Y
Name,CEMENTATION CO.OF AF. DEAD - T/O 921634 - TOT RETURN IND
Code,916589(RI)
CURRENCY,R
1992,36.07
1993,28.85
1994,28.85
1995,57.71
1996,65.59
1997,86
1998,42.22
1999,16.1
2000,21.89
2001,35.96
2002,74.27
2003,97.72
2004,125.08
2005,140.41
2006,140.41
2007,140.41
2008,140.41
2009,140.41
2010,140.41
2011,140.41
2012,140.41
