Start,1992
End,2012
Frequency,Y
Name,MAIN STREET PR.FUND DEAD - DELIST 31/07/98 - TOT RETURN IND
Code,317274(RI)
CURRENCY,R
1992,109.66
1993,122.48
1994,122.5
1995,215.66
1996,227.07
1997,203.43
1998,281.78
1999,221.45
2000,221.45
2001,221.45
2002,221.45
2003,221.45
2004,221.45
2005,221.45
2006,221.45
2007,221.45
2008,221.45
2009,221.45
2010,221.45
2011,221.45
2012,221.45
