Start,1992
End,2012
Frequency,Y
Name,BOLTON INDL. DEAD - DELIST 02/05/02 - TOT RETURN IND
Code,981950(RI)
CURRENCY,R
1992,56.38
1993,29.4
1994,49.79
1995,103.73
1996,128.87
1997,98.09
1998,84.55
1999,70.88
2000,81.14
2001,2.2
2002,3.75
2003,3.75
2004,3.75
2005,3.75
2006,3.75
2007,3.75
2008,3.75
2009,3.75
2010,3.75
2011,3.75
2012,3.75
