Start,1992
End,2012
Frequency,Y
Name,SAMRAND DEV. DEAD - 13/05/08 - TOT RETURN IND
Code,317100(RI)
CURRENCY,R
1992,49.2
1993,41.99
1994,46.8
1995,69.81
1996,104.72
1997,122.17
1998,87.26
1999,174.53
2000,39.27
2001,8.73
2002,14.83
2003,3.49
2004,2.62
2005,2.62
2006,2.62
2007,2.62
2008,2.62
2009,2.62
2010,2.62
2011,2.62
2012,2.62
