Start,1992
End,2012
Frequency,Y
Name,AUTOPAGE HDG. DEAD - DELIST 25/08/00 - TOT RETURN IND
Code,317089(RI)
CURRENCY,R
1992,162.82
1993,204.85
1994,457.19
1995,223.72
1996,671.17
1997,229.69
1998,454.84
1999,337.26
2000,454.45
2001,655.25
2002,655.25
2003,655.25
2004,655.25
2005,655.25
2006,655.25
2007,655.25
2008,655.25
2009,655.25
2010,655.25
2011,655.25
2012,655.25
