Start,1992
End,2012
Frequency,Y
Name,CANADIAN OS.PACK. DEAD - 21/12/04 - TOT RETURN IND
Code,923829(RI)
CURRENCY,R
1992,130.28
1993,167.85
1994,202.24
1995,199.44
1996,209.51
1997,313.74
1998,278.16
1999,302.5
2000,385.74
2001,465.57
2002,868.28
2003,1020.31
2004,717.91
2005,798.12
2006,798.12
2007,798.12
2008,798.12
2009,798.12
2010,798.12
2011,798.12
2012,798.12
