Start,1992
End,2012
Frequency,Y
Name,PASDEC RESOURCES DEAD - 22/01/07 - TOT RETURN IND
Code,317414(RI)
CURRENCY,R
1992,38.44
1993,12.81
1994,7.69
1995,34.17
1996,21.36
1997,17.56
1998,15.19
1999,20.41
2000,14.24
2001,28.48
2002,80.68
2003,61.7
2004,47.46
2005,65.18
2006,24.14
2007,7.24
2008,5.79
2009,5.79
2010,5.79
2011,5.79
2012,5.79
