Start,1992
End,2012
Frequency,Y
Name,KAIROS INDL. DEAD - 13/02/12 - TOT RETURN IND
Code,152189(RI)
CURRENCY,R
1992,133.91
1993,187.48
1994,174.09
1995,64.28
1996,24.1
1997,174.09
1998,53.57
1999,58.92
2000,13.39
2001,5.36
2002,13.39
2003,13.39
2004,18.75
2005,93.74
2006,109.81
2007,101.77
2008,80.35
2009,56.24
2010,21.43
2011,24.1
2012,2.68
