Start,1992
End,2012
Frequency,Y
Name,MOBILE INDUSTRIES DEAD - 16/06/13 - TOT RETURN IND
Code,992780(RI)
CURRENCY,R
1992,383.36
1993,700.65
1994,624.83
1995,588.61
1996,702.54
1997,1030.05
1998,708.81
1999,441.69
2000,220.54
2001,158.99
2002,461.59
2003,297.47
2004,461.59
2005,641.09
2006,839.95
2007,1163.44
2008,1107.8
2009,786.49
2010,1082.03
2011,1691.1
2012,662.72
