Start,1992
End,2012
Frequency,Y
Name,INCENTIVE DEAD - 16/04/2007 - TOT RETURN IND
Code,274116(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,NA
1999,NA
2000,81.82
2001,40.91
2002,0.91
2003,3.64
2004,3.64
2005,2.73
2006,1.82
2007,1.82
2008,1.82
2009,1.82
2010,1.82
2011,1.82
2012,1.82
