Start,1992
End,2012
Frequency,Y
Name,IOTA FINL.SVS. DEAD - DELIST.08/10/02 - TOT RETURN IND
Code,152258(RI)
CURRENCY,R
1992,96.25
1993,89.25
1994,91.04
1995,83.75
1996,37.22
1997,63.28
1998,1209.75
1999,805.1
2000,897.88
2001,433.98
2002,224.47
2003,404.05
2004,404.05
2005,404.05
2006,404.05
2007,404.05
2008,404.05
2009,404.05
2010,404.05
2011,404.05
2012,404.05
