Start,1992
End,2012
Frequency,Y
Name,VENTRON DEAD - DELIST 15/09/00 - TOT RETURN IND
Code,952226(RI)
CURRENCY,R
1992,173.74
1993,240.51
1994,250.02
1995,287.95
1996,285.53
1997,146.83
1998,304.13
1999,158.79
2000,220.92
2001,289.47
2002,289.47
2003,289.47
2004,289.47
2005,289.47
2006,289.47
2007,289.47
2008,289.47
2009,289.47
2010,289.47
2011,289.47
2012,289.47
