Start,1992
End,2012
Frequency,Y
Name,NEI AFRICA DEAD - DELIST 02/10/00 - TOT RETURN IND
Code,317298(RI)
CURRENCY,R
1992,47.89
1993,15.74
1994,11.45
1995,53.65
1996,70.15
1997,80.47
1998,50.07
1999,12.73
2000,38.96
2001,36.67
2002,36.67
2003,36.67
2004,36.67
2005,36.67
2006,36.67
2007,36.67
2008,36.67
2009,36.67
2010,36.67
2011,36.67
2012,36.67
