Start,1992
End,2012
Frequency,Y
Name,AVMIN DEAD - T/OVER 936977 - TOT RETURN IND
Code,932367(RI)
CURRENCY,R
1992,NA
1993,100
1994,175.48
1995,165.89
1996,216.1
1997,263.74
1998,90.32
1999,51.66
2000,51.66
2001,51.66
2002,51.66
2003,51.66
2004,51.66
2005,51.66
2006,51.66
2007,51.66
2008,51.66
2009,51.66
2010,51.66
2011,51.66
2012,51.66
