Start,1992
End,2012
Frequency,Y
Name,BERZACK BROS. DEAD - DELIST 24/07/98 - TOT RETURN IND
Code,776731(RI)
CURRENCY,R
1992,126.71
1993,87.62
1994,92.37
1995,148.07
1996,221.09
1997,183.92
1998,203.83
1999,153.24
2000,153.24
2001,153.24
2002,153.24
2003,153.24
2004,153.24
2005,153.24
2006,153.24
2007,153.24
2008,153.24
2009,153.24
2010,153.24
2011,153.24
2012,153.24
