Start,1992
End,2012
Frequency,Y
Name,GLODINA DEAD - 30/11/04 - TOT RETURN IND
Code,317423(RI)
CURRENCY,R
1992,34.16
1993,19.13
1994,27.33
1995,68.32
1996,84.61
1997,58.23
1998,50.95
1999,20.95
2000,25.43
2001,18.7
2002,11.97
2003,5.98
2004,6.92
2005,6.55
2006,6.55
2007,6.55
2008,6.55
2009,6.55
2010,6.55
2011,6.55
2012,6.55
