Start,1992
End,2012
Frequency,Y
Name,SAFICON INV. DEAD - DEAD 21/06/96 - TOT RETURN IND
Code,936996(RI)
CURRENCY,R
1992,552.51
1993,183.57
1994,336.17
1995,1103.2
1996,1943.69
1997,1200.07
1998,1200.07
1999,1200.07
2000,1200.07
2001,1200.07
2002,1200.07
2003,1200.07
2004,1200.07
2005,1200.07
2006,1200.07
2007,1200.07
2008,1200.07
2009,1200.07
2010,1200.07
2011,1200.07
2012,1200.07
