Start,1992
End,2012
Frequency,Y
Name,CONS.METALLURG IND. DEAD - DELIST 14/08/98 - TOT RETURN IND
Code,315835(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,135.96
1998,58.92
1999,137.92
2000,137.92
2001,137.92
2002,137.92
2003,137.92
2004,137.92
2005,137.92
2006,137.92
2007,137.92
2008,137.92
2009,137.92
2010,137.92
2011,137.92
2012,137.92
