Start,1992
End,2012
Frequency,Y
Name,NEW WITS DEAD - DELIST 05/03/01 - TOT RETURN IND
Code,950667(RI)
CURRENCY,R
1992,57.59
1993,42.1
1994,97.78
1995,91.53
1996,75.53
1997,117.61
1998,67.13
1999,12.6
2000,19.79
2001,19.79
2002,19.79
2003,19.79
2004,19.79
2005,19.79
2006,19.79
2007,19.79
2008,19.79
2009,19.79
2010,19.79
2011,19.79
2012,19.79
