Start,1992
End,2012
Frequency,Y
Name,CERAMIC INDUSTRIES DEAD - DEAD - TOT RETURN IND
Code,317108(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,89.76
1998,270.9
1999,252.88
2000,440.04
2001,543.95
2002,923.51
2003,1185.9
2004,963.72
2005,1451.52
2006,2023.56
2007,2425.85
2008,2706.73
2009,1409.69
2010,2123.95
2011,2624.6
2012,2174.68
