Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;NA;NA;NA;NA;NA;343681;343681;343681;343681;343681;343681;343681;343681;343681;343681;343681;343681;394738;394738;394738;394738;394738;394738;394738;394738;394738;394738;394738;394738;253186;253186;253186;253186;253186;253186;253186;253186;253186;253186;253186;253186;6044;6044;6044;6044;6044;6044;6044;6044;6044;6044;6044;6044;2417;2417;2417;2417;2417;2417;2417;2417;2417;2417;2417;2417;2417;2417;2417;2417;4977;4977;4977;4977;4977;4977;4977;4977;4977;4977;4977;4977;143016;143016;143016;143016;143016;143016;143016;143016;143016;143016;143016;143016;353952;353952;353952;353952;353952;353952;353952;353952;353952;353952;353952;353952;239655;239655;239655;239655;239655;239655;239655;239655;239655;239655;239655;239655;387208;387208;387208;387208;387208;387208;387208;387208;387208;387208;387208;387208;598344;598344;598344;598344;598344;598344;598344;598344;598344;598344;598344;598344;811069;811069;811069;811069;811069;811069;811069;811069;811069;811069;811069;811069;NA;NA;NA;NA
Excess return;Financials;;-0,396168512;-0,243071721;-0,893865085;0,302364755;-0,73232104;-0,489915895;-0,7946032;-0,4395279;3,0775404;-0,4383122;0,0900981;-0,4225633;0,0746978;0,0725073;0,0895978;0,1053208;1,0939869;0,0447415;0,0685405;-0,3987331;2,1001761;0,1137345;0,1326344;0,442453733;-0,3938412;0,1759532;0,1771093;0,6058924;0,481179533;0,4069424;-0,2708578;0,904982496;0,086889977;-0,223368661;-0,0997907;-0,415709192;-0,5926988;0,9085358;0,1502382;-0,2945308;-0,0849073;-0,5863804;-0,1609976;0,3514512;-0,488093933;-0,6967501;0,821246;0,3476005;-0,413533333;0;0;0;0;0;0;0;-0,0811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,4461;0,4465;1,0697;1,3372;1,2331;1,2809;1,5369;1,4064;-2,6567;-2,9308;-2,6506;-3,0587;-3,0609;-3,1206;-3,1271;-3,5206;-3,5416;-3,3363;-2,5705;-2,8435;-3,3963;-3,3647;-3,5815;-3,7688;-3,3908;-3,2676;-4,3564;-4,3811;-3,2348;-3,8674;-3,9848;-3,5594;-0,0785;-0,2225;-0,1637;0,1189;-0,1143;-0,0524;-0,0466;0,0486;-0,0884;-0,2729;-0,2892;0,8952;0,6976;0,7962;1,4627;1,458;1,1365;;;;;;;;1,4398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Financials; 0.00 ; 5.80 ; 6.03 ; 24.43 ; 3.37 ; 14.83 ; 130.01 ; 195.51 ; 211.41 ; 38.13 ; 141.05 ; 6.43 ; 85.76 ; 85.24 ; 209.22 ; 63.03 ; 220.76 ; 690.75 ; 371.77 ; 277.30 ; 24.14 ; 6.50 ; 3098.86 ; 134.20 ; 111.33 ; 106.05 ; 64.30 ; 125.91 ; 6.65 ; 287.09 ; 7.60 ; 0.23 ; 112.60 ; 55.99 ; 50.17 ; 45.41 ; 96.25 ; 54.77 ; 79.74 ; 72.00 ; 63.46 ; 80.72 ; 144.46 ; 40.74 ; 5.81 ; 114.14 ; 29.02 ; 149.54 ; 23.09 ; 26.93 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;NA;NA;NA;NA;NA;334957;334957;334957;334957;334957;334957;334957;334957;334957;334957;334957;334957;401223;401223;401223;401223;401223;401223;401223;401223;401223;401223;401223;401223;449081;449081;449081;449081;449081;449081;449081;449081;449081;449081;449081;449081;24376;24376;24376;24376;24376;24376;24376;24376;24376;24376;24376;24376;26587;26587;26587;26587;26587;26587;26587;26587;26587;26587;26587;26587;26587;26587;26587;26587;34777;34777;34777;34777;34777;34777;34777;34777;34777;34777;34777;34777;489000;489000;489000;489000;489000;489000;489000;489000;489000;489000;489000;489000;710118;710118;710118;710118;710118;710118;710118;710118;710118;710118;710118;710118;612144;612144;612144;612144;612144;612144;612144;612144;612144;612144;612144;612144;790130;790130;790130;790130;790130;790130;790130;790130;790130;790130;790130;790130;1102998;1102998;1102998;1102998;1102998;1102998;1102998;1102998;1102998;1102998;1102998;1102998;1426163;1426163;1426163;1426163;1426163;1426163;1426163;1426163;1426163;1426163;1426163;1426163;NA;NA;NA;NA
Net sales;Financials;NA;NA;NA;NA;NA;53001;53001;53001;53001;53001;53001;53001;53001;53001;53001;53001;53001;85466;85466;85466;85466;85466;85466;85466;85466;85466;85466;85466;85466;72143;72143;72143;72143;72143;72143;72143;72143;72143;72143;72143;72143;751;751;751;751;751;751;751;751;751;751;751;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31905;31905;31905;31905;31905;31905;31905;31905;31905;31905;31905;31905;56118;56118;56118;56118;56118;56118;56118;56118;56118;56118;56118;56118;56285;56285;56285;56285;56285;56285;56285;56285;56285;56285;56285;56285;59058;59058;59058;59058;59058;59058;59058;59058;59058;59058;59058;59058;71898;71898;71898;71898;71898;71898;71898;71898;71898;71898;71898;71898;95675;95675;95675;95675;95675;95675;95675;95675;95675;95675;95675;95675;NA;NA;NA;NA
common equity;Financials;NA;NA;NA;NA;NA;-8724;-8724;-8724;-8724;-8724;-8724;-8724;-8724;-8724;-8724;-8724;-8724;6485;6485;6485;6485;6485;6485;6485;6485;6485;6485;6485;6485;195895;195895;195895;195895;195895;195895;195895;195895;195895;195895;195895;195895;18332;18332;18332;18332;18332;18332;18332;18332;18332;18332;18332;18332;24170;24170;24170;24170;24170;24170;24170;24170;24170;24170;24170;24170;24170;24170;24170;24170;29800;29800;29800;29800;29800;29800;29800;29800;29800;29800;29800;29800;339265;339265;339265;339265;339265;339265;339265;339265;339265;339265;339265;339265;349051;349051;349051;349051;349051;349051;349051;349051;349051;349051;349051;349051;365453;365453;365453;365453;365453;365453;365453;365453;365453;365453;365453;365453;395901;395901;395901;395901;395901;395901;395901;395901;395901;395901;395901;395901;497677;497677;497677;497677;497677;497677;497677;497677;497677;497677;497677;497677;608227;608227;608227;608227;608227;608227;608227;608227;608227;608227;608227;608227;NA;NA;NA;NA
Turnover ratio;Financials;0,00%;0,00%;0,00%;0,01%;0,00%;0,01%;0,05%;0,07%;0,08%;0,01%;0,05%;0,00%;0,03%;0,03%;0,08%;0,02%;0,08%;0,25%;0,14%;0,10%;0,01%;0,00%;1,13%;0,05%;0,04%;0,04%;0,02%;0,05%;0,00%;0,10%;0,00%;0,00%;0,04%;0,02%;0,02%;0,02%;0,04%;0,02%;0,03%;0,03%;0,02%;0,03%;0,05%;0,01%;0,00%;0,04%;0,01%;0,05%;0,01%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;-0,244439012;-0,058880621;-0,687521485;0,500550055;-0,53372434;-0,284591195;-0,6;-0,5;3;-0,5;0;-0,5;0;0;0;0;1;0;0;-0,5;2;0;0;0,333333333;-0,5;0;0;0,5;0,333333333;0,25;-0,4;0,996336996;0,166972477;-0,143081761;0;-0,332110092;-0,5;1;0,25;-0,2;0;-0,5;0;0,5;-0,333333333;-0,5;1;0,5;-0,333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
